#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Density (g/mL)","Speed (ns/day)"
668000,1167.9999999792924,-207747.31707329978,3146.657415231224,-204600.65965806856,252.5561890912861,0.9939540198818504,380
669000,1168.9999999792688,-207719.12957329978,3099.716003028676,-204619.4135702711,248.78858982259743,0.9939540198818504,380
670000,1169.999999979245,-207894.91082329978,3186.540858070366,-204708.36996522942,255.75730348096732,0.9939540198818504,380
671000,1170.9999999792215,-207781.28582329978,3072.9813947947696,-204708.304428505,246.64282373451897,0.9939540198818504,380
672000,1171.9999999791978,-207803.34832329978,3048.9501345914323,-204754.39818870835,244.71403305440293,0.9939540198818504,380
673000,1172.9999999791742,-208041.73894829978,3235.4663405409083,-204806.27260775887,259.68414767519135,0.9939540198818504,380
674000,1173.9999999791505,-208145.44207329978,3181.934977412224,-204963.50709588756,255.38762750009974,0.9939540198818504,380
675000,1174.9999999791269,-208216.17644829978,3140.696224705782,-205075.480223594,252.07773358664,0.9939540198818504,380
676000,1175.9999999791032,-208104.09051079978,3074.0000831387006,-205030.09042766108,246.72458543020582,0.9939540198818504,380
677000,1176.9999999790796,-208076.06707329978,2943.607436319813,-205132.45963697997,236.25904513760796,0.9939540198818504,380
678000,1177.999999979056,-208165.40301079978,2973.213044728618,-205192.18996607116,238.635242685922,0.9939540198818504,380
679000,1178.9999999790323,-208158.41082329978,2969.338640961796,-205189.072182338,238.32427631074142,0.9939540198818504,380
680000,1179.9999999790086,-208341.97332329978,3075.533342710696,-205266.4399805891,246.84764750633667,0.9939540198818504,380
681000,1180.999999978985,-208385.55926079978,2997.8364487793297,-205387.72281202045,240.6115598596318,0.9939540198818504,380
682000,1181.9999999789613,-208311.25457329978,2857.5805537188426,-205453.67401958094,229.35437813320573,0.9939540198818504,380
683000,1182.9999999789377,-208403.33269829978,2963.8522006226704,-205439.4804976771,237.88392508056964,0.9939540198818504,380
684000,1183.999999978914,-208422.33269829978,2945.205182811711,-205477.12751548807,236.38728304592757,0.9939540198818504,380
685000,1184.9999999788904,-208446.08269829978,2939.251871535089,-205506.8308267647,235.90945994347604,0.9939540198818504,380
686000,1185.9999999788668,-208504.52801079978,2991.8953089897987,-205512.63270180998,240.13471366187298,0.9939540198818504,380
687000,1186.999999978843,-208560.62176079978,2961.082184415078,-205599.5395763847,237.66159876893354,0.9939540198818504,380
688000,1187.9999999788195,-208464.28582329978,2863.382725963369,-205600.9030973364,229.82007055445115,0.9939540198818504,380
689000,1188.9999999787958,-208538.37957329978,2964.36083361879,-205574.018739681,237.92474884820456,0.9939540198818504,380
690000,1189.9999999787722,-208556.59832329978,3002.5471547483467,-205554.05116855144,240.98964930200506,0.9939540198818504,380
691000,1190.9999999787485,-208465.91082329978,2889.6025226493366,-205576.30830065045,231.92451697359513,0.9939540198818504,380
692000,1191.9999999787249,-208667.60613579978,3037.067111118231,-205630.53902468155,243.76028095264974,0.9939540198818504,380
693000,1192.9999999787012,-208533.50457329978,2868.6055087987334,-205664.89906450105,230.23926017546492,0.9939540198818504,380
694000,1193.9999999786776,-208485.30144829978,2692.912096651271,-205792.3893516485,216.1378017816705,0.9939540198818504,380
695000,1194.999999978654,-208627.77019829978,2747.085710852407,-205880.68448744738,220.485870143264,0.9939540198818504,380
696000,1195.9999999786303,-208697.50457329978,2747.2965839174576,-205950.20798938232,220.50279518169793,0.9939540198818504,380
697000,1196.9999999786066,-208736.85613579978,2701.2176306061447,-206035.63850519364,216.80441836149194,0.9939540198818504,380
698000,1197.999999978583,-208741.47332329978,2763.7723058525007,-205977.70101744728,221.82516523834943,0.9939540198818504,380
699000,1198.9999999785593,-208783.39519829978,2867.8867897121236,-205915.50840858766,230.1815745333411,0.9939540198818504,380
700000,1199.9999999785357,-208793.53582329978,2827.3555750800297,-205966.18024821975,226.92846885454242,0.9939540198818504,380
701000,1200.999999978512,-208849.14519829978,2884.130489385221,-205965.01470891456,231.4853220802851,0.9939540198818504,380
702000,1201.9999999784884,-208807.67644829978,2782.014787639957,-206025.66166065983,223.28933850916883,0.9939540198818504,380
703000,1202.9999999784648,-208729.93426079978,2671.14294405235,-206058.79131674743,214.39057178659138,0.9939540198818504,380
704000,1203.999999978441,-208772.42644829978,2635.9550600969233,-206136.47138820286,211.56633110791046,0.9939540198818504,380
705000,1204.9999999784175,-208990.23113579978,2839.3617896770593,-206150.86934612272,227.89210848984575,0.9939540198818504,380
706000,1205.9999999783938,-208919.74676079978,2709.676554429927,-206210.07020636986,217.48334627859123,0.9939540198818504,380
707000,1206.9999999783702,-208965.99676079978,2780.2033350639977,-206185.79342573578,223.14394817938924,0.9939540198818504,380
708000,1207.9999999783465,-208889.23894829978,2640.0937310368754,-206249.1452172629,211.8985080253714,0.9939540198818504,380
709000,1208.9999999783229,-209062.74676079978,2748.901304007508,-206313.84545679227,220.63159280311663,0.9939540198818504,380
710000,1209.9999999782992,-209012.19207329978,2628.661294003483,-206383.5307792963,210.9809207738315,0.9939540198818504,380
711000,1210.9999999782756,-209000.44988579978,2633.710080496967,-206366.73980530282,211.3861451462585,0.9939540198818504,380
712000,1211.999999978252,-209119.05144829978,2702.8418791545555,-206416.20956914523,216.93478337089462,0.9939540198818504,380
713000,1212.9999999782283,-209216.15301079978,2727.6878649204737,-206488.4651458793,218.9289653396348,0.9939540198818504,380
714000,1213.9999999782046,-209062.31707329978,2565.2175712331664,-206497.09950206662,205.88881739865116,0.9939540198818504,380
715000,1214.999999978181,-209203.91863579978,2643.2720333160833,-206560.6466024837,212.15360408620455,0.9939540198818504,380
716000,1215.9999999781573,-209257.76238579978,2619.3848172547296,-206638.37756854505,210.23637463909225,0.9939540198818504,380
717000,1216.9999999781337,-209223.11394829978,2610.017550908029,-206613.09639739175,209.48454157354325,0.9939540198818504,380
718000,1217.99999997811,-209175.60613579978,2546.1822732938454,-206629.42386250594,204.36101132656282,0.9939540198818504,380
719000,1218.9999999780864,-209162.20769829978,2583.4382163127884,-206578.769481987,207.35123801737495,0.9939540198818504,380
720000,1219.9999999780628,-209231.59832329978,2570.0853969096206,-206661.51292639016,206.27951754162038,0.9939540198818504,380
721000,1220.999999978039,-209349.96551079978,2586.9777038109023,-206762.98780698888,207.6353234311645,0.9939540198818504,380
722000,1221.9999999780155,-209284.61394829978,2478.942073456943,-206805.67187484284,198.96419610850174,0.9939540198818504,380
723000,1222.9999999779918,-209553.12176079978,2677.8390647228807,-206875.2826960769,214.9280140610693,0.9939540198818504,380
724000,1223.9999999779682,-209401.43426079978,2493.63304821006,-206907.80121258972,200.14331925667923,0.9939540198818504,380
725000,1224.9999999779445,-209447.47332329978,2518.2185996007174,-206929.25472369906,202.1165983101526,0.9939540198818504,380
726000,1225.9999999779209,-209560.70769829978,2513.4026404912584,-207047.30505780852,201.73006106792948,0.9939540198818504,380
727000,1226.9999999778972,-209632.31707329978,2515.732382504735,-207116.58469079505,201.91705020810136,0.9939540198818504,380
728000,1227.9999999778736,-209644.52019829978,2494.461453314172,-207150.0587449856,200.20980848906456,0.9939540198818504,380
729000,1228.99999997785,-209618.19207329978,2390.197195297107,-207227.99487800268,191.84137806007695,0.9939540198818504,380
730000,1229.9999999778263,-209737.59832329978,2424.328384697903,-207313.26993860188,194.5808065985931,0.9939540198818504,380
731000,1230.9999999778026,-209826.33269829978,2445.0459051982034,-207381.28679310158,196.24363077501903,0.9939540198818504,380
732000,1231.999999977779,-209696.59051079978,2305.236216588877,-207391.3542942109,185.02226235331048,0.9939540198818504,380
733000,1232.9999999777554,-209855.08269829978,2405.984035407193,-207449.0986628926,193.1084572650446,0.9939540198818504,380
734000,1233.9999999777317,-209835.86394829978,2407.4418776207604,-207428.42207067902,193.22546621300722,0.9939540198818504,380
735000,1234.999999977708,-209876.34832329978,2385.1578637266066,-207491.19045957318,191.43691255618938,0.9939540198818504,380
736000,1235.9999999776844,-209903.98894829978,2353.091902665794,-207550.897045634,188.86324283101743,0.9939540198818504,380
737000,1236.9999999776608,-209860.67644829978,2279.83284552861,-207580.84360277117,182.98334367280916,0.9939540198818504,380
738000,1237.9999999776371,-209981.16863579978,2324.3108622641303,-207656.85777353565,186.55322654302174,0.9939540198818504,380
739000,1238.9999999776135,-209899.70769829978,2189.35909535503,-207710.34860294475,175.72176335394963,0.9939540198818504,380
740000,1239.9999999775898,-209874.95769829978,2177.829630166292,-207697.1280681335,174.79638845414843,0.9939540198818504,380
741000,1240.9999999775662,-210013.05144829978,2256.347202536883,-207756.7042457629,181.09834517769548,0.9939540198818504,380
742000,1241.9999999775425,-209998.34051079978,2184.88324093353,-207813.45726986625,175.36252350465753,0.9939540198818504,380
743000,1242.9999999775189,-210088.53582329978,2223.711102622561,-207864.82472067722,178.4789151179545,0.9939540198818504,380
744000,1243.9999999774952,-210119.74676079978,2194.992320037214,-207924.75444076257,176.1738957504224,0.9939540198818504,380
745000,1244.9999999774716,-210099.28582329978,2175.582886846736,-207923.70293645305,174.6160609332983,0.9939540198818504,380
746000,1245.999999977448,-210146.31707329978,2094.1581520312466,-208052.15892126854,168.08077030292074,0.9939540198818504,380
747000,1246.9999999774243,-210177.85613579978,2158.8415989708155,-208019.01453682897,173.27237609301133,0.9939540198818504,380
748000,1247.9999999774006,-210128.44207329978,2093.14888762217,-208035.2931856776,167.9997649886123,0.9939540198818504,380
749000,1248.999999977377,-210222.39519829978,2156.181110516889,-208066.2140877829,173.0588406691064,0.9939540198818504,380
750000,1249.9999999773534,-210216.17644829978,2136.3405857849866,-208079.8358625148,171.46640569617102,0.9939540198818504,380
751000,1250.9999999773297,-210244.79363579978,2097.167386994697,-208147.62624880509,168.3222967273642,0.9939540198818504,380
752000,1251.999999977306,-210334.95769829978,2138.9109431733377,-208196.04675512644,171.6727070442181,0.9939540198818504,380
753000,1252.9999999772824,-210162.19207329978,1969.0571947419085,-208193.13487855787,158.03995020228538,0.9939540198818504,380
754000,1253.9999999772588,-210274.11394829978,2030.8577256747521,-208243.25622262503,163.00016814678324,0.9939540198818504,380
755000,1254.9999999772351,-210253.84832329978,1953.8999208465684,-208299.9484024532,156.82340107510987,0.9939540198818504,380
756000,1255.9999999772115,-210345.99676079978,2012.1792605095543,-208333.81750029023,161.5010020928739,0.9939540198818504,380
757000,1256.9999999771878,-210326.92644829978,1992.8380725812167,-208334.08837571857,159.94864475901386,0.9939540198818504,380
758000,1257.9999999771642,-210408.87176079978,2089.4974306561053,-208319.37433014368,167.70669271086248,0.9939540198818504,380
759000,1258.9999999771405,-210438.21551079978,2055.5818856181577,-208382.63362518162,164.98457216342803,0.9939540198818504,380
760000,1259.9999999771169,-210384.70769829978,2049.5438126106746,-208335.1638856891,164.499945937248,0.9939540198818504,380
761000,1260.9999999770932,-210299.36394829978,1932.891663447488,-208366.4722848523,155.13724185025168,0.9939540198818504,380
762000,1261.9999999770696,-210267.80144829978,1916.1864791177213,-208351.61496918206,153.79645474328174,0.9939540198818504,380
763000,1262.999999977046,-210398.14519829978,2009.202209815383,-208388.9429884844,161.2620588337787,0.9939540198818504,380
764000,1263.9999999770223,-210394.91863579978,1990.0875822142698,-208404.8310535855,159.72788562525943,0.9939540198818504,380
765000,1264.9999999769987,-210338.91082329978,1909.856484960561,-208429.05433833922,153.28839841863572,0.9939540198818504,380
766000,1265.999999976975,-210414.58269829978,1935.90983665979,-208478.67286164,155.37948567407142,0.9939540198818504,380
767000,1266.9999999769514,-210438.33269829978,1918.2471961309202,-208520.08550216886,153.96185146970322,0.9939540198818504,380
768000,1267.9999999769277,-210406.33269829978,1876.8046265406883,-208529.5280717591,150.6355988591723,0.9939540198818504,380
769000,1268.999999976904,-210424.55144829978,1878.1594347390346,-208546.39201356075,150.74433811812935,0.9939540198818504,380
770000,1269.9999999768804,-210527.09051079978,1976.349468821194,-208550.7410419786,158.62524078471702,0.9939540198818504,380
771000,1270.9999999768568,-210558.61394829978,1922.8248896903824,-208635.7890586094,154.32926510507684,0.9939540198818504,380
772000,1271.9999999768331,-210507.20769829978,1851.5784058198333,-208655.62929247995,148.61089857257736,0.9939540198818504,380
773000,1272.9999999768095,-210598.23894829978,1878.9668066170125,-208719.27214168277,150.80913918725577,0.9939540198818504,380
774000,1273.9999999767858,-210542.97332329978,1779.212220500689,-208763.7611027991,142.8026628571765,0.9939540198818504,380
775000,1274.9999999767622,-210605.80144829978,1788.6087171253748,-208817.1927311744,143.55684199560216,0.9939540198818504,380
776000,1275.9999999767385,-210669.81707329978,1807.8099882882088,-208862.00708501157,145.097969366863,0.9939540198818504,380
777000,1276.999999976715,-210660.77801079978,1781.7153019607067,-208879.06270883908,143.00356452237438,0.9939540198818504,380
778000,1277.9999999766912,-210616.69988579978,1733.4083589117508,-208883.29152688803,139.12636537637277,0.9939540198818504,380
779000,1278.9999999766676,-210657.86394829978,1733.9936932376586,-208923.87025506212,139.1733453259472,0.9939540198818504,380
780000,1279.999999976644,-210653.32488579978,1700.7152349117678,-208952.60965088801,136.50235846448027,0.9939540198818504,380
781000,1280.9999999766203,-210727.84832329978,1683.303175299603,-209044.54514800018,135.1048363196822,0.9939540198818504,380
782000,1281.9999999765967,-210789.15301079978,1751.4824031237513,-209037.67060767603,140.57701955485274,0.9939540198818504,380
783000,1282.999999976573,-210731.36394829978,1674.3510367019335,-209057.01291159785,134.38632212824191,0.9939540198818504,380
784000,1283.9999999765494,-210809.56707329978,1707.7165518472902,-209101.8505214525,137.0642963212348,0.9939540198818504,380
785000,1284.9999999765257,-210843.58269829978,1661.2546567602549,-209182.32804153953,133.33518392903667,0.9939540198818504,380
786000,1285.999999976502,-210829.91082329978,1615.4549151659012,-209214.45590813388,129.6592171261537,0.9939540198818504,380
787000,1286.9999999764784,-210864.09832329978,1608.0924762962386,-209256.00584700354,129.06829499578797,0.9939540198818504,380
788000,1287.9999999764548,-210857.28582329978,1617.983341342304,-209239.30248195748,129.86215300230594,0.9939540198818504,380
789000,1288.9999999764311,-210858.95769829978,1662.8136441733222,-209196.14405412646,133.4603109663747,0.9939540198818504,380
790000,1289.9999999764075,-210845.11394829978,1626.65991439356,-209218.45403390622,130.5585498244037,0.9939540198818504,380
791000,1290.9999999763838,-210859.66082329978,1618.7429680799833,-209240.9178552198,129.9231219635508,0.9939540198818504,380
792000,1291.9999999763602,-210863.59832329978,1573.8935774601414,-209289.70474583964,126.32343198040041,0.9939540198818504,380
793000,1292.9999999763365,-210853.78582329978,1557.6949513112777,-209296.0908719885,125.02330211279269,0.9939540198818504,380
794000,1293.999999976313,-210881.52801079978,1546.5803042980842,-209334.9477065017,124.13122124019452,0.9939540198818504,380
795000,1294.9999999762892,-210930.66082329978,1569.3842632444575,-209361.27656005532,125.96150658991601,0.9939540198818504,380
796000,1295.9999999762656,-210980.39519829978,1568.38865221804,-209412.00654608174,125.88159711981223,0.9939540198818504,380
797000,1296.999999976242,-210918.83269829978,1458.8455314228777,-209459.9871668769,117.08947599621042,0.9939540198818504,380
798000,1297.9999999762183,-210956.56707329978,1446.1773901379202,-209510.38968316186,116.07270897533544,0.9939540198818504,380
799000,1298.9999999761947,-210943.19988579978,1445.4085354558192,-209497.79135034396,116.0109993632447,0.9939540198818504,380
800000,1299.999999976171,-211012.38738579978,1488.4188799099065,-209523.96850588988,119.46308430717546,0.9939540198818504,380
801000,1300.9999999761474,-210994.11394829978,1460.0751698302338,-209534.03877846955,117.18816891035448,0.9939540198818504,380
802000,1301.9999999761237,-211037.01238579978,1430.322175076697,-209606.69021072309,114.8001418780396,0.9939540198818504,380
803000,1302.9999999761,-211027.87957329978,1410.8352390651125,-209617.04433423467,113.23608654989073,0.9939540198818504,380
804000,1303.9999999760764,-211059.16082329978,1383.895750667085,-209675.2650726327,111.07387642401504,0.9939540198818504,380
805000,1304.9999999760528,-211093.13738579978,1382.881197707262,-209710.25618809252,110.9924466414388,0.9939540198818504,380
806000,1305.9999999760291,-211108.09832329978,1358.8304163077846,-209749.267906992,109.06208915621721,0.9939540198818504,380
807000,1306.9999999760055,-211195.98894829978,1377.5965012651868,-209818.3924470346,110.56828772682219,0.9939540198818504,380
808000,1307.9999999759818,-211190.67644829978,1332.6398316872655,-209858.03661661252,106.95998734818005,0.9939540198818504,380
809000,1308.9999999759582,-211203.51238579978,1334.9186602528207,-209868.59372554696,107.142890086598,0.9939540198818504,380
810000,1309.9999999759345,-211190.63738579978,1312.3722346664872,-209878.2651511333,105.33327481162337,0.9939540198818504,380
811000,1310.999999975911,-211204.21551079978,1276.2184899589047,-209927.99702084088,102.43151247151957,0.9939540198818504,380
812000,1311.9999999758872,-211228.50457329978,1282.3958534938283,-209946.10871980595,102.92731839734425,0.9939540198818504,380
813000,1312.9999999758636,-211283.28582329978,1285.533119894797,-209997.75270340499,103.17912084732102,0.9939540198818504,380
814000,1313.99999997584,-211336.27019829978,1316.0187315046787,-210020.2514667951,105.62594898089559,0.9939540198818504,380
815000,1314.9999999758163,-211296.25457329978,1239.1332110645017,-210057.12136223528,99.45498357974326,0.9939540198818504,380
816000,1315.9999999757927,-211309.65301079978,1244.2806794504286,-210065.37233134935,99.86812833224313,0.9939540198818504,380
817000,1316.999999975769,-211281.27019829978,1226.5437543510925,-210054.7264439487,98.44453191923586,0.9939540198818504,380
818000,1317.9999999757454,-211305.27019829978,1232.3834838406183,-210072.88671445916,98.9132387501923,0.9939540198818504,380
819000,1318.9999999757217,-211346.41082329978,1251.257732379716,-210095.15309092007,100.42811871771683,0.9939540198818504,380
820000,1319.999999975698,-211305.63738579978,1196.0292047825642,-210109.60818101722,95.99538117484244,0.9939540198818504,380
821000,1320.9999999756744,-211321.92644829978,1166.4721688055433,-210155.45427949424,93.62308213426132,0.9939540198818504,380
822000,1321.9999999756508,-211373.73894829978,1159.0041945055127,-210214.73475379427,93.02368954696603,0.9939540198818504,380
823000,1322.9999999756271,-211327.27801079978,1102.9156277447473,-210224.36238305504,88.52192376715038,0.9939540198818504,380
824000,1323.9999999756035,-211384.55144829978,1152.277199066477,-210232.2742492333,92.48376920994627,0.9939540198818504,380
825000,1324.9999999755798,-211431.98894829978,1151.2833643865306,-210280.70558391325,92.40400231249532,0.9939540198818504,380
826000,1325.9999999755562,-211399.11394829978,1085.1906822966412,-210313.92326600314,87.09928886175643,0.9939540198818504,380
827000,1326.9999999755325,-211469.22332329978,1137.5094597479329,-210331.71386355185,91.29848480442703,0.9939540198818504,380
828000,1327.999999975509,-211435.81707329978,1101.1963315042667,-210334.62074179552,88.38393006490844,0.9939540198818504,380
829000,1328.9999999754853,-211452.80144829978,1097.334212598158,-210355.46723570162,88.07394969398443,0.9939540198818504,380
830000,1329.9999999754616,-211467.09832329978,1052.2478091882076,-210414.85051411157,84.4552366526689,0.9939540198818504,380
831000,1330.999999975438,-211522.38738579978,1095.36713586119,-210427.0202499386,87.91606869876263,0.9939540198818504,380
832000,1331.9999999754143,-211493.59832329978,1044.3670779715758,-210449.2312453282,83.82271547839323,0.9939540198818504,380
833000,1332.9999999753907,-211506.34832329978,1010.0336879951064,-210496.31463530468,81.06705797050247,0.9939540198818504,380
834000,1333.999999975367,-211562.30144829978,1012.9005216793157,-210549.40092662047,81.29715502095918,0.9939540198818504,380
835000,1334.9999999753434,-211565.42644829978,992.7688851395505,-210572.65756316023,79.68135490873745,0.9939540198818504,380
836000,1335.9999999753197,-211546.69988579978,949.3170434249332,-210597.38284237485,76.19383462790792,0.9939540198818504,380
837000,1336.999999975296,-211616.84832329978,999.5329478445929,-210617.3153754552,80.22425032890331,0.9939540198818504,380
838000,1337.9999999752724,-211596.02019829978,989.2288951783994,-210606.79130312137,79.39722916639188,0.9939540198818504,380
839000,1338.9999999752488,-211578.78582329978,942.0801137139788,-210636.7057095858,75.61298608059764,0.9939540198818504,380
840000,1339.9999999752251,-211646.59051079978,965.4806539029814,-210681.1098568968,77.49115407696267,0.9939540198818504,380
841000,1340.9999999752015,-211626.47332329978,898.3624201841885,-210728.1109031156,72.10412807136524,0.9939540198818504,380
842000,1341.9999999751778,-211663.13738579978,895.2083178557223,-210767.92906794406,71.85097434060779,0.9939540198818504,380
843000,1342.9999999751542,-211693.25457329978,906.7249839135911,-210786.5295893862,72.77532195993659,0.9939540198818504,380
844000,1343.9999999751305,-211732.00457329978,889.5376927920152,-210842.46688050777,71.39584012455899,0.9939540198818504,380
845000,1344.999999975107,-211701.70769829978,838.3882859419391,-210863.31941235784,67.29049989724172,0.9939540198818504,380
846000,1345.9999999750833,-211720.36394829978,838.0795809999108,-210882.28436729987,67.26572270245245,0.9939540198818504,380
847000,1346.9999999750596,-211707.27019829978,815.7538723261969,-210891.5163259736,65.47382255021387,0.9939540198818504,380
848000,1347.999999975036,-211693.14519829978,794.4535830455134,-210898.69161525427,63.764224339353,0.9939540198818504,380
849000,1348.9999999750123,-211750.47332329978,836.4795746855671,-210913.99374861422,67.13730341685857,0.9939540198818504,380
850000,1349.9999999749887,-211748.55144829978,820.1854287022725,-210928.3660195975,65.82950696144572,0.9939540198818504,380
851000,1350.999999974965,-211763.98113579978,797.3210697637041,-210966.66006603607,63.99437380345122,0.9939540198818504,380
852000,1351.9999999749414,-211810.41082329978,800.4917617393658,-211009.91906156042,64.24885904810456,0.9939540198818504,380
853000,1352.9999999749177,-211818.45769829978,776.7096216252539,-211041.74807667453,62.34006317900811,0.9939540198818504,380
854000,1353.999999974894,-211858.15301079978,782.2619985805359,-211075.89101221925,62.78570659650777,0.9939540198818504,380
855000,1354.9999999748704,-211848.30144829978,749.135656618455,-211099.16579168133,60.126928858587696,0.9939540198818504,380
856000,1355.9999999748468,-211850.35613579978,729.4091964774998,-211120.94693932228,58.543648907822956,0.9939540198818504,380
857000,1356.9999999748231,-211863.06707329978,729.5317913871258,-211133.53528191266,58.55348858818577,0.9939540198818504,380
858000,1357.9999999747995,-211855.58269829978,705.1464328386664,-211150.43626546112,56.59627735991134,0.9939540198818504,380
859000,1358.9999999747758,-211866.36394829978,697.4551713000983,-211168.90877699968,55.97896335105779,0.9939540198818504,380
860000,1359.9999999747522,-211887.48113579978,696.9972554935375,-211190.48388030624,55.942210233139754,0.9939540198818504,380
861000,1360.9999999747286,-211900.94207329978,684.9447654743271,-211215.99730782546,54.97485645208353,0.9939540198818504,380
862000,1361.999999974705,-211955.05926079978,682.0859489793656,-211272.97331182042,54.74540287515967,0.9939540198818504,380
863000,1362.9999999746813,-211932.50457329978,613.945482189185,-211318.5590911106,49.27633066789342,0.9939540198818504,380
864000,1363.9999999746576,-211976.89519829978,640.6605938302819,-211336.2346044695,51.4205319255724,0.9939540198818504,380
865000,1364.999999974634,-211974.61394829978,621.0897038247203,-211353.52424447506,49.84973830406017,0.9939540198818504,380
866000,1365.9999999746103,-211990.80144829978,612.1143493058626,-211378.68709899392,49.12936076246516,0.9939540198818504,380
867000,1366.9999999745867,-211995.78582329978,604.1447917171172,-211391.64103158267,48.489710229294815,0.9939540198818504,380
868000,1367.999999974563,-212007.41082329978,586.8806276153773,-211420.5301956844,47.10405843502041,0.9939540198818504,380
869000,1368.9999999745394,-211997.33269829978,560.9301425662125,-211436.40255573357,45.02122743557211,0.9939540198818504,380
870000,1369.9999999745157,-212032.80144829978,583.5690958723426,-211449.23235242744,46.83826914603478,0.9939540198818504,380
871000,1370.999999974492,-212043.12176079978,557.5579555126315,-211485.56380528715,44.75056984601916,0.9939540198818504,380
872000,1371.9999999744684,-212049.44988579978,537.1509886600543,-211512.29889713973,43.1126712447123,0.9939540198818504,380
873000,1372.9999999744448,-212051.07488579978,511.34188803914003,-211539.73299776064,41.04118800502423,0.9939540198818504,380
874000,1373.9999999744211,-212084.01238579978,505.54957792919595,-211578.4628078706,40.57628713582843,0.9939540198818504,380
875000,1374.9999999743975,-212118.64519829978,522.4033808356617,-211596.24181746412,41.92900262787695,0.9939540198818504,380
876000,1375.9999999743738,-212102.23894829978,485.9006379855564,-211616.33831031423,38.99922909073314,0.9939540198818504,380
877000,1376.9999999743502,-212112.48894829978,479.4783679941902,-211633.0105803056,38.48376654737407,0.9939540198818504,380
878000,1377.9999999743266,-212138.48113579978,479.43130400503287,-211659.04983179475,38.4799891098661,0.9939540198818504,380
879000,1378.999999974303,-212136.35613579978,455.4842171940254,-211680.87191860576,36.55795433240628,0.9939540198818504,380
880000,1379.9999999742793,-212133.44988579978,436.79707072736346,-211696.65281507242,35.05809150216423,0.9939540198818504,380
881000,1380.9999999742556,-212165.80144829978,432.45274578302633,-211733.34870251676,34.709408437142564,0.9939540198818504,380
882000,1381.999999974232,-212192.12957329978,420.8199999842327,-211771.30957331555,33.7757440562061,0.9939540198818504,380
883000,1382.9999999742083,-212205.52801079978,404.1009131267201,-211801.42709767306,32.433841108214125,0.9939540198818504,380
884000,1383.9999999741847,-212216.64519829978,390.95669015325257,-211825.68850814653,31.378862944186327,0.9939540198818504,380
885000,1384.999999974161,-212226.52019829978,382.1765366040345,-211844.34366169575,30.67415257142911,0.9939540198818504,380
886000,1385.9999999741374,-212240.61394829978,367.68071288528154,-211872.9332354145,29.510692584197457,0.9939540198818504,380
887000,1386.9999999741137,-212236.76238579978,340.3493151429575,-211896.41307065682,27.317027133701533,0.9939540198818504,380
888000,1387.99999997409,-212273.66082329978,350.5517246754316,-211923.10909862435,28.135890241772334,0.9939540198818504,380
889000,1388.9999999740664,-212267.16863579978,327.6917119607242,-211939.47692383907,26.301105919253196,0.9939540198818504,380
890000,1389.9999999740428,-212282.97332329978,317.3412532427319,-211965.63207005704,25.47036012642887,0.9939540198818504,380
891000,1390.9999999740191,-212318.20769829978,313.2731870900607,-212004.93451120972,25.143850071817663,0.9939540198818504,380
892000,1391.9999999739955,-212326.47332329978,289.9410388926626,-212036.53228440712,23.27117133547834,0.9939540198818504,380
893000,1392.9999999739719,-212335.37957329978,265.0233624132816,-212070.3562108865,21.27123534556708,0.9939540198818504,380
894000,1393.9999999739482,-212356.78582329978,262.5787190035917,-212094.2071042962,21.075024019780596,0.9939540198818504,380
895000,1394.9999999739246,-212367.67644829978,247.7500349606271,-212119.92641333916,19.88484808483386,0.9939540198818504,380
896000,1395.999999973901,-212363.53582329978,226.291508254566,-212137.24431504522,18.162549463393958,0.9939540198818504,380
897000,1396.9999999738773,-212387.86394829978,227.68238722102978,-212160.18156107876,18.27418382484589,0.9939540198818504,380
898000,1397.9999999738536,-212396.73894829978,215.79405404950376,-212180.94489425028,17.320005557483565,0.9939540198818504,380
899000,1398.99999997383,-212405.20769829978,207.22202091316285,-212197.98567738663,16.63199929051618,0.9939540198818504,380
900000,1399.9999999738063,-212416.23894829978,201.45089726580773,-212214.78805103397,16.168798883603273,0.9939540198818504,380
901000,1400.9999999737827,-212423.23113579978,193.08482358197216,-212230.1463122178,15.497323279993228,0.9939540198818504,380
902000,1401.999999973759,-212420.37957329978,180.3240698518348,-212240.05550344795,14.473123023423804,0.9939540198818504,380
903000,1402.9999999737354,-212432.91863579978,184.84249525649648,-212248.07614054327,14.835779693759411,0.9939540198818504,380
904000,1403.9999999737117,-212438.56707329978,177.7847150802918,-212260.7823582195,14.2693099992454,0.9939540198818504,380
905000,1404.999999973688,-212440.48894829978,167.85484460444422,-212272.63410369534,13.472321349190574,0.9939540198818504,380
906000,1405.9999999736644,-212442.45769829978,163.43443814160855,-212279.02326015817,13.117531849359933,0.9939540198818504,380
907000,1406.9999999736408,-212444.69988579978,160.8124864466954,-212283.8873993531,12.90708945266196,0.9939540198818504,380
908000,1407.9999999736172,-212449.22332329978,160.59691918821773,-212288.62640411156,12.889787650110957,0.9939540198818504,380
909000,1408.9999999735935,-212452.44207329978,151.98204148914374,-212300.46003181062,12.198342604128488,0.9939540198818504,380
910000,1409.9999999735699,-212452.97332329978,146.74381858532433,-212306.22950471446,11.77791373640502,0.9939540198818504,380
